order_id,customer_id,product_id,order_date,delivery_date,category,sub_category,product_name,unit_price,quantity,discount,revenue,payment_method,order_status,city,state,customer_age,customer_gender,customer_rating,acquisition_channel,is_first_order,return_reason,is_price_outlier,age_group,days_to_delivery,order_year,order_month,order_quarter,revenue_band,is_cancelled
ORD13424,CUST2633,PROD0128,2024-01-19,2024-01-26,Beauty,Skincare,Skincare - Model 264,12564.94,2,0.11,22365.59,Credit Card,Shipped,Ahmedabad,Gujarat,31,Male,4.0,Social Media,True,N/A,False,26-35,7.0,2024,1,1,Premium (10K+),False
ORD12654,CUST2363,PROD0511,2024-10-19,2024-10-21,Electronics,Tablets,Tablets - Model 962,11525.14,1,0.12,10142.12,Wallet,Delivered,Hyderabad,Telangana,40,Female,5.0,Email Campaign,True,N/A,False,36-45,2.0,2024,10,4,Premium (10K+),False
ORD13907,CUST3460,PROD0210,2024-11-28,2024-11-30,Sports,Running,Running - Model 232,4661.6,2,0.25,6992.4,COD,Delivered,Hyderabad,Telangana,51,Female,4.0,Referral,False,N/A,False,46-55,2.0,2024,11,4,High (2K-10K),False
ORD11216,CUST3475,PROD0458,2024-07-04,,Clothing,Jeans,Jeans - Model 104,1281.6,3,0.08,3537.22,Credit Card,Delivered,Jaipur,Rajasthan,53,Other,3.0,Social Media,True,N/A,False,46-55,,2024,7,3,High (2K-10K),False
ORD14103,CUST3377,PROD0194,2023-01-01,,Books,Comics,Comics - Model 157,2660.98,4,0.11,9473.09,UPI,Delivered,Bengaluru,Karnataka,52,Male,4.0,Website,True,N/A,False,46-55,,2023,1,1,High (2K-10K),False
ORD13622,CUST3659,PROD0503,2024-10-09,2024-10-14,Home & Kitchen,Bedding,Bedding - Model 369,3312.2,2,0.24,5034.54,Wallet,Delivered,Hyderabad,Telangana,64,Female,5.0,Social Media,True,N/A,False,56+,5.0,2024,10,4,High (2K-10K),False
ORD10420,CUST3164,PROD0233,2024-08-23,2024-08-31,Electronics,Smartphones,Smartphones - Model 599,11884.11,5,0.19,48130.65,Net Banking,Delivered,Ahmedabad,Gujarat,50,Male,5.0,Email Campaign,False,N/A,False,46-55,8.0,2024,8,3,Premium (10K+),False
ORD13543,CUST2875,PROD0214,2024-08-03,2024-08-11,Books,Comics,Comics - Model 631,5172.54,2,0.15,8793.32,UPI,Cancelled,Surat,Gujarat,23,Female,4.0,Social Media,False,N/A,False,18-25,8.0,2024,8,3,High (2K-10K),True
ORD10006,CUST2389,PROD0149,2023-04-27,2023-05-07,Clothing,Men Shirts,Men Shirts - Model 903,918.35,1,0.22,716.31,Net Banking,Delivered,Delhi,Delhi,30,Male,4.0,Email Campaign,True,N/A,False,26-35,10.0,2023,4,2,Medium (500-2K),False
ORD10932,CUST1365,PROD0543,2024-10-22,,Home & Kitchen,Bedding,Bedding - Model 178,14766.81,4,0.02,57885.9,Credit Card,Delivered,Bengaluru,Karnataka,59,Female,4.0,Referral,False,N/A,False,56+,,2024,10,4,Premium (10K+),False
ORD11691,CUST2033,PROD0327,2024-05-11,2024-05-20,Beauty,Wellness,Wellness - Model 567,7563.36,3,0.35,14748.55,Debit Card,Delivered,Mumbai,Maharashtra,61,Female,3.0,Mobile App,False,N/A,False,56+,9.0,2024,5,2,Premium (10K+),False
ORD10439,CUST1412,PROD0348,2023-01-20,2023-01-27,Beauty,Makeup,Makeup - Model 804,1266.16,5,0.14,5444.49,Net Banking,Returned,Delhi,Delhi,41,Other,4.0,Website,False,Wrong Item,False,36-45,7.0,2023,1,1,High (2K-10K),False
ORD11313,CUST3019,PROD0323,2024-01-22,2024-01-29,Electronics,Tablets,Tablets - Model 877,12268.6,3,0.14,31652.99,COD,Delivered,Pune,Maharashtra,31,Male,3.0,Website,True,N/A,False,26-35,7.0,2024,1,1,Premium (10K+),False
ORD10678,CUST1056,PROD0547,2023-04-21,2023-04-30,Home & Kitchen,Lighting,Lighting - Model 779,14543.58,4,0.31,40140.28,Wallet,Shipped,Bengaluru,Karnataka,65,Female,4.0,Referral,False,N/A,False,56+,9.0,2023,4,2,Premium (10K+),False
ORD12718,CUST1156,PROD0191,2023-07-13,2023-07-16,Beauty,Fragrance,Fragrance - Model 444,12713.56,3,0.22,29749.73,COD,Cancelled,Mumbai,Maharashtra,48,Female,4.0,Mobile App,False,N/A,False,46-55,3.0,2023,7,3,Premium (10K+),True
ORD14685,CUST3329,PROD0150,2024-01-24,2024-01-27,Beauty,Fragrance,Fragrance - Model 756,5927.17,5,0.09,26968.62,Credit Card,Delivered,Chennai,Tamil Nadu,27,Male,3.0,Email Campaign,True,N/A,False,26-35,3.0,2024,1,1,Premium (10K+),False
ORD11935,CUST1159,PROD0332,2024-12-18,,Books,Educational,Educational - Model 759,12084.59,4,0.08,44471.29,Debit Card,Delivered,Hyderabad,Telangana,44,Male,3.0,Website,False,N/A,False,36-45,,2024,12,4,Premium (10K+),False
ORD14447,CUST1835,PROD0511,2024-10-19,,Clothing,Dresses,Dresses - Model 505,11997.41,5,0.21,47389.77,Wallet,Returned,Jaipur,Rajasthan,41,Female,2.0,Email Campaign,False,Wrong Item,False,36-45,,2024,10,4,Premium (10K+),False
ORD12344,CUST2987,PROD0417,2023-01-07,,Clothing,Jackets,Jackets - Model 239,14128.8,3,0.22,33061.39,Debit Card,Cancelled,Hyderabad,Telangana,40,Male,4.0,Social Media,True,N/A,False,36-45,,2023,1,1,Premium (10K+),True
ORD14709,CUST3943,PROD0576,2024-07-20,2024-07-23,Clothing,Women Tops,Women Tops - Model 242,9748.77,1,0.39,5946.75,Net Banking,Cancelled,Delhi,Delhi,44,Female,4.0,Referral,True,N/A,False,36-45,3.0,2024,7,3,High (2K-10K),True
ORD14246,CUST2437,PROD0263,2023-01-01,2023-01-08,Clothing,Men Shirts,Men Shirts - Model 959,3800.64,2,0.35,4940.83,UPI,Delivered,Kolkata,West Bengal,66,Male,4.0,Website,False,N/A,False,56+,7.0,2023,1,1,High (2K-10K),False
ORD12600,CUST3699,PROD0191,2024-08-02,2024-08-11,Toys,Educational,Educational - Model 859,9461.89,5,0.13,41159.22,Wallet,Cancelled,Chennai,Tamil Nadu,57,Male,3.0,Mobile App,False,N/A,False,56+,9.0,2024,8,3,Premium (10K+),True
ORD12518,CUST3844,PROD0144,2023-10-20,2023-10-30,Electronics,Tablets,Tablets - Model 335,10331.44,5,0.26,38226.33,COD,Delivered,Jaipur,Rajasthan,49,Female,5.0,Referral,True,N/A,False,46-55,10.0,2023,10,4,Premium (10K+),False
ORD11086,CUST2407,PROD0240,2024-08-24,2024-09-02,Electronics,Tablets,Tablets - Model 486,9220.5,3,0.05,26278.42,Wallet,Delivered,Pune,Maharashtra,55,Female,5.0,Social Media,True,N/A,False,46-55,9.0,2024,8,3,Premium (10K+),False
ORD12011,CUST1501,PROD0576,2023-03-26,2023-03-28,Home & Kitchen,Cookware,Cookware - Model 667,986.67,5,0.34,3256.01,UPI,Delivered,Delhi,Delhi,38,Female,4.0,Referral,True,N/A,False,36-45,2.0,2023,3,1,High (2K-10K),False
ORD14313,CUST1570,PROD0166,2023-01-12,2023-01-19,Toys,Educational,Educational - Model 793,13133.25,1,0.25,9849.94,Wallet,Delivered,Kolkata,West Bengal,20,Female,4.0,Email Campaign,False,N/A,False,18-25,7.0,2023,1,1,High (2K-10K),False
ORD12874,CUST2191,PROD0503,2024-02-28,2024-03-06,Beauty,Wellness,Wellness - Model 743,11716.46,4,0.27,34212.06,Debit Card,Delivered,Kolkata,West Bengal,37,Female,4.0,Referral,True,N/A,False,36-45,7.0,2024,2,1,Premium (10K+),False
ORD12957,CUST2100,PROD0349,2024-06-24,,Home & Kitchen,Lighting,Lighting - Model 160,12932.28,5,0.01,64014.79,Net Banking,Delivered,Mumbai,Maharashtra,46,Female,3.0,Mobile App,False,N/A,False,46-55,,2024,6,2,Premium (10K+),False
ORD10194,CUST3950,PROD0263,2023-10-19,2023-10-23,Clothing,Dresses,Dresses - Model 189,5118.5,1,0.12,4504.28,Debit Card,Returned,Ahmedabad,Gujarat,36,Female,5.0,Referral,False,Defective,False,36-45,4.0,2023,10,4,High (2K-10K),False
ORD11474,CUST1776,PROD0175,2023-05-25,2023-05-30,Home & Kitchen,Lighting,Lighting - Model 502,4939.15,2,0.36,6322.11,Credit Card,Processing,Ahmedabad,Gujarat,42,Other,4.0,Mobile App,True,N/A,False,36-45,5.0,2023,5,2,High (2K-10K),False
ORD14890,CUST1859,PROD0207,2023-10-28,2023-11-04,Electronics,Laptops,Laptops - Model 297,4775.71,2,0.4,5730.85,Debit Card,Processing,Kolkata,West Bengal,36,Other,3.0,Email Campaign,False,N/A,False,36-45,7.0,2023,10,4,High (2K-10K),False
ORD13185,CUST2171,PROD0578,2023-10-25,2023-10-28,Electronics,Laptops,Laptops - Model 372,8056.53,1,0.1,7250.88,COD,Delivered,Mumbai,Maharashtra,50,Female,5.0,Referral,True,N/A,False,46-55,3.0,2023,10,4,High (2K-10K),False
ORD11211,CUST2912,PROD0305,2023-02-14,,Beauty,Makeup,Makeup - Model 247,6798.24,5,0.08,31271.9,COD,Delivered,Hyderabad,Telangana,51,Male,4.0,Social Media,False,N/A,False,46-55,,2023,2,1,Premium (10K+),False
ORD14080,CUST2432,PROD0331,2024-09-30,2024-10-05,Beauty,Haircare,Haircare - Model 574,10400.7,2,0.34,13728.92,Debit Card,Delivered,Ahmedabad,Gujarat,43,Other,3.0,Mobile App,True,N/A,False,36-45,5.0,2024,9,3,Premium (10K+),False
ORD11657,CUST1563,PROD0227,2023-05-18,2023-05-19,Electronics,Cameras,Cameras - Model 426,4617.59,3,0.29,9835.47,Credit Card,Delivered,Jaipur,Rajasthan,41,Female,2.0,Social Media,True,N/A,False,36-45,1.0,2023,5,2,High (2K-10K),False
ORD13621,CUST3757,PROD0351,2024-01-18,2024-01-19,Home & Kitchen,Furniture,Furniture - Model 620,3346.54,5,0.03,16230.72,Debit Card,Delivered,Pune,Maharashtra,27,Other,4.0,Referral,False,N/A,False,26-35,1.0,2024,1,1,Premium (10K+),False
ORD13130,CUST3784,PROD0579,2024-04-10,2024-04-17,Home & Kitchen,Cookware,Cookware - Model 788,12086.1,5,0.37,38071.22,COD,Delivered,Delhi,Delhi,22,Other,3.0,Email Campaign,True,N/A,False,18-25,7.0,2024,4,2,Premium (10K+),False
ORD12883,CUST3136,PROD0482,2024-07-16,,Sports,Gym Equipment,Gym Equipment - Model 906,1113.82,4,0.36,2851.38,Net Banking,Shipped,Ahmedabad,Gujarat,19,Female,4.0,Email Campaign,True,N/A,False,18-25,,2024,7,3,High (2K-10K),False
ORD12295,CUST2045,PROD0167,2024-11-08,2024-11-14,Toys,Board Games,Board Games - Model 362,164.58,2,0.19,266.62,Debit Card,Delivered,Ahmedabad,Gujarat,25,Other,5.0,Social Media,False,N/A,False,18-25,6.0,2024,11,4,Low (<500),False
ORD11962,CUST2342,PROD0280,2023-04-15,2023-04-21,Toys,Board Games,Board Games - Model 399,12605.04,1,0.04,12100.84,COD,Shipped,Pune,Maharashtra,22,Female,4.0,Social Media,True,N/A,False,18-25,6.0,2023,4,2,Premium (10K+),False
ORD14114,CUST3188,PROD0239,2024-12-31,,Home & Kitchen,Lighting,Lighting - Model 702,9033.63,3,0.34,17886.59,Credit Card,Delivered,Kolkata,West Bengal,51,Female,5.0,Website,False,N/A,False,46-55,,2024,12,4,Premium (10K+),False
ORD11130,CUST2571,PROD0282,2023-08-27,,Electronics,Tablets,Tablets - Model 217,10865.13,5,0.27,39657.72,Net Banking,Delivered,Delhi,Delhi,44,Female,3.0,Mobile App,False,N/A,False,36-45,,2023,8,3,Premium (10K+),False
ORD11461,CUST3052,PROD0136,2024-01-26,2024-01-29,Sports,Gym Equipment,Gym Equipment - Model 656,9785.93,2,0.28,14091.74,Credit Card,Delivered,Surat,Gujarat,54,Other,5.0,Website,True,N/A,False,46-55,3.0,2024,1,1,Premium (10K+),False
ORD10276,CUST2939,PROD0571,2023-10-29,2023-10-31,Sports,Running,Running - Model 139,11984.51,1,0.27,8748.69,COD,Processing,Ahmedabad,Gujarat,63,Other,4.0,Email Campaign,True,N/A,False,56+,2.0,2023,10,4,High (2K-10K),False
ORD14603,CUST3305,PROD0222,2023-12-25,2024-01-03,Beauty,Wellness,Wellness - Model 689,5584.97,4,0.37,14074.12,UPI,Delivered,Hyderabad,Telangana,45,Male,4.0,Email Campaign,True,N/A,False,36-45,9.0,2023,12,4,Premium (10K+),False
ORD12298,CUST3273,PROD0555,2024-09-15,2024-09-25,Sports,Running,Running - Model 930,1664.99,4,0.27,4861.77,Debit Card,Delivered,Hyderabad,Telangana,58,Female,5.0,Mobile App,False,N/A,False,56+,10.0,2024,9,3,High (2K-10K),False
ORD13350,CUST2913,PROD0283,2023-06-30,,Electronics,Cameras,Cameras - Model 599,3262.94,4,0.06,12268.65,UPI,Delivered,Bengaluru,Karnataka,26,Male,4.0,Social Media,False,N/A,False,26-35,,2023,6,2,Premium (10K+),False
ORD12373,CUST2902,PROD0535,2024-04-26,2024-05-01,Books,Comics,Comics - Model 302,6477.47,3,0.36,12436.74,Wallet,Processing,Delhi,Delhi,62,Male,2.0,Email Campaign,True,N/A,False,56+,5.0,2024,4,2,Premium (10K+),False
ORD11302,CUST3849,PROD0395,2024-11-09,2024-11-14,Clothing,Dresses,Dresses - Model 922,826.97,1,0.39,504.45,COD,Shipped,Kolkata,West Bengal,35,Female,4.0,Mobile App,False,N/A,False,26-35,5.0,2024,11,4,Medium (500-2K),False
ORD14017,CUST2976,PROD0557,2023-10-04,2023-10-05,Sports,Gym Equipment,Gym Equipment - Model 906,13440.56,3,0.26,29838.04,Credit Card,Processing,Pune,Maharashtra,44,Other,2.0,Referral,True,N/A,False,36-45,1.0,2023,10,4,Premium (10K+),False
ORD10222,CUST1030,PROD0502,2023-03-21,2023-03-31,Home & Kitchen,Lighting,Lighting - Model 483,1450.44,5,0.2,5801.76,Debit Card,Delivered,Bengaluru,Karnataka,32,Female,5.0,Website,True,N/A,False,26-35,10.0,2023,3,1,High (2K-10K),False
ORD14716,CUST3386,PROD0175,2024-08-09,,Clothing,Men Shirts,Men Shirts - Model 561,8960.95,5,0.01,44356.7,Credit Card,Returned,Ahmedabad,Gujarat,32,Male,3.0,Mobile App,True,Not as Described,False,26-35,,2024,8,3,Premium (10K+),False
ORD12404,CUST1357,PROD0379,2024-11-13,2024-11-14,Clothing,Jeans,Jeans - Model 211,10172.95,5,0.2,40691.8,UPI,Delivered,Chennai,Tamil Nadu,54,Female,5.0,Social Media,True,N/A,False,46-55,1.0,2024,11,4,Premium (10K+),False
ORD10573,CUST3108,PROD0486,2023-08-15,2023-08-25,Home & Kitchen,Furniture,Furniture - Model 162,9350.2,3,0.2,22440.48,Net Banking,Shipped,Kolkata,West Bengal,46,Male,4.0,Referral,False,N/A,False,46-55,10.0,2023,8,3,Premium (10K+),False
ORD11236,CUST3520,PROD0576,2024-06-02,2024-06-06,Clothing,Men Shirts,Men Shirts - Model 583,12972.16,4,0.17,43067.57,COD,Shipped,Jaipur,Rajasthan,42,Other,3.0,Email Campaign,True,N/A,False,36-45,4.0,2024,6,2,Premium (10K+),False
ORD13669,CUST3699,PROD0211,2024-06-23,,Beauty,Skincare,Skincare - Model 347,6763.13,1,0.18,5545.77,COD,Delivered,Mumbai,Maharashtra,68,Female,3.0,Email Campaign,False,N/A,False,56+,,2024,6,2,High (2K-10K),False
ORD13493,CUST3037,PROD0418,2024-07-02,2024-07-12,Clothing,Men Shirts,Men Shirts - Model 417,13249.58,1,0.04,12719.6,Net Banking,Delivered,Pune,Maharashtra,60,Female,5.0,Referral,True,N/A,False,56+,10.0,2024,7,3,Premium (10K+),False
ORD13309,CUST1233,PROD0217,2024-10-11,2024-10-17,Beauty,Skincare,Skincare - Model 648,6990.37,4,0.04,26843.02,Net Banking,Processing,Hyderabad,Telangana,45,Other,5.0,Social Media,True,N/A,False,36-45,6.0,2024,10,4,Premium (10K+),False
ORD11334,CUST1595,PROD0430,2023-02-15,2023-02-18,Home & Kitchen,Lighting,Lighting - Model 411,14623.16,4,0.39,35680.51,UPI,Shipped,Kolkata,West Bengal,37,Female,5.0,Email Campaign,False,N/A,False,36-45,3.0,2023,2,1,Premium (10K+),False
ORD14570,CUST1111,PROD0512,2024-07-16,,Beauty,Skincare,Skincare - Model 707,7525.87,4,0.11,26792.1,Credit Card,Delivered,Jaipur,Rajasthan,46,Female,4.0,Referral,True,N/A,False,46-55,,2024,7,3,Premium (10K+),False
ORD14086,CUST3914,PROD0428,2023-10-23,2023-10-25,Books,Comics,Comics - Model 835,2008.06,3,0.27,4397.65,COD,Delivered,Chennai,Tamil Nadu,40,Male,3.0,Email Campaign,True,N/A,False,36-45,2.0,2023,10,4,High (2K-10K),False
ORD10418,CUST3117,PROD0552,2023-09-03,2023-09-08,Sports,Gym Equipment,Gym Equipment - Model 547,10104.15,2,0.17,16772.89,Net Banking,Delivered,Kolkata,West Bengal,20,Other,3.0,Mobile App,False,N/A,False,18-25,5.0,2023,9,3,Premium (10K+),False
ORD10267,CUST3906,PROD0416,2023-10-24,2023-11-01,Sports,Running,Running - Model 861,10552.14,4,0.02,41364.39,Debit Card,Cancelled,Surat,Gujarat,45,Male,4.0,Mobile App,False,N/A,False,36-45,8.0,2023,10,4,Premium (10K+),True
ORD11104,CUST3200,PROD0456,2024-01-31,2024-02-03,Sports,Running,Running - Model 758,14923.87,5,0.35,48502.58,Credit Card,Returned,Pune,Maharashtra,44,Male,4.0,Email Campaign,True,Not as Described,False,36-45,3.0,2024,1,1,Premium (10K+),False
ORD10257,CUST1911,PROD0244,2023-06-10,2023-06-16,Beauty,Skincare,Skincare - Model 898,10455.65,2,0.34,13801.46,Debit Card,Delivered,Jaipur,Rajasthan,61,Other,4.0,Social Media,True,N/A,False,56+,6.0,2023,6,2,Premium (10K+),False
ORD10295,CUST2250,PROD0429,2024-03-03,2024-03-12,Books,Comics,Comics - Model 470,7857.54,5,0.02,38501.95,Credit Card,Returned,Bengaluru,Karnataka,46,Male,5.0,Mobile App,True,Not as Described,False,46-55,9.0,2024,3,1,Premium (10K+),False
ORD12438,CUST3378,PROD0384,2024-05-06,,Home & Kitchen,Furniture,Furniture - Model 534,8144.04,4,0.37,20522.98,Credit Card,Delivered,Ahmedabad,Gujarat,69,Male,2.0,Website,True,N/A,False,56+,,2024,5,2,Premium (10K+),False
ORD10386,CUST1081,PROD0217,2023-04-12,2023-04-19,Home & Kitchen,Bedding,Bedding - Model 528,4266.42,3,0.29,9087.47,Debit Card,Cancelled,Hyderabad,Telangana,57,Female,3.0,Social Media,True,N/A,False,56+,7.0,2023,4,2,High (2K-10K),True
ORD13426,CUST1897,PROD0139,2024-09-06,2024-09-08,Sports,Cycling,Cycling - Model 309,8472.76,3,0.27,18555.34,Net Banking,Delivered,Ahmedabad,Gujarat,47,Male,5.0,Email Campaign,False,N/A,False,46-55,2.0,2024,9,3,Premium (10K+),False
ORD13204,CUST3812,PROD0448,2023-07-04,2023-07-05,Clothing,Jeans,Jeans - Model 703,10170.26,1,0.11,9051.53,Wallet,Delivered,Mumbai,Maharashtra,25,Other,4.0,Mobile App,True,N/A,False,18-25,1.0,2023,7,3,High (2K-10K),False
ORD12307,CUST1092,PROD0327,2023-03-18,2023-03-27,Home & Kitchen,Bedding,Bedding - Model 917,9275.14,2,0.01,18364.78,COD,Delivered,Chennai,Tamil Nadu,47,Other,5.0,Social Media,True,N/A,False,46-55,9.0,2023,3,1,Premium (10K+),False
ORD12323,CUST3918,PROD0228,2023-05-01,2023-05-07,Toys,Educational,Educational - Model 513,4675.12,1,0.15,3973.85,Wallet,Returned,Hyderabad,Telangana,18,Other,3.0,Website,False,,False,18-25,6.0,2023,5,2,High (2K-10K),False
ORD14406,CUST3360,PROD0391,2023-06-28,2023-07-07,Books,Fiction,Fiction - Model 653,14237.26,3,0.39,26054.19,UPI,Delivered,Kolkata,West Bengal,46,Other,4.0,Social Media,True,N/A,False,46-55,9.0,2023,6,2,Premium (10K+),False
ORD13639,CUST1543,PROD0291,2023-07-04,2023-07-07,Sports,Gym Equipment,Gym Equipment - Model 464,3152.74,3,0.02,9269.06,Net Banking,Delivered,Mumbai,Maharashtra,19,Female,5.0,Email Campaign,True,N/A,False,18-25,3.0,2023,7,3,High (2K-10K),False
ORD14307,CUST1521,PROD0321,2023-01-29,2023-01-30,Electronics,Cameras,Cameras - Model 670,9469.89,4,0.22,29546.06,Wallet,Cancelled,Delhi,Delhi,66,Female,2.0,Mobile App,False,N/A,False,56+,1.0,2023,1,1,Premium (10K+),True
ORD14455,CUST2114,PROD0231,2023-12-27,2024-01-04,Home & Kitchen,Furniture,Furniture - Model 864,941.28,2,0.28,1355.44,Wallet,Cancelled,Bengaluru,Karnataka,38,Male,4.0,Mobile App,False,N/A,False,36-45,8.0,2023,12,4,Medium (500-2K),True
ORD11563,CUST3937,PROD0367,2023-06-16,2023-06-18,Beauty,Wellness,Wellness - Model 390,4158.35,2,0.25,6237.52,Debit Card,Delivered,Ahmedabad,Gujarat,25,Male,4.0,Social Media,False,N/A,False,18-25,2.0,2023,6,2,High (2K-10K),False
ORD12347,CUST1566,PROD0179,2023-12-03,2023-12-11,Electronics,Tablets,Tablets - Model 933,5460.7,5,0.03,26484.4,UPI,Delivered,Ahmedabad,Gujarat,67,Female,2.0,Email Campaign,True,N/A,False,56+,8.0,2023,12,4,Premium (10K+),False
ORD11400,CUST2629,PROD0313,2023-12-10,2023-12-14,Toys,Outdoor,Outdoor - Model 615,2547.28,4,0.01,10087.23,Net Banking,Delivered,Mumbai,Maharashtra,59,Female,5.0,Mobile App,False,N/A,False,56+,4.0,2023,12,4,Premium (10K+),False
ORD10712,CUST1749,PROD0316,2024-11-24,,Toys,Outdoor,Outdoor - Model 773,7100.06,2,0.24,10792.09,COD,Delivered,Pune,Maharashtra,37,Other,2.0,Social Media,True,N/A,False,36-45,,2024,11,4,Premium (10K+),False
ORD12426,CUST3093,PROD0550,2023-12-19,2023-12-28,Clothing,Jeans,Jeans - Model 133,1786.28,4,0.27,5215.94,UPI,Delivered,Surat,Gujarat,51,Other,1.0,Referral,False,N/A,False,46-55,9.0,2023,12,4,High (2K-10K),False
ORD10209,CUST3000,PROD0208,2023-04-11,2023-04-15,Beauty,Fragrance,Fragrance - Model 184,2454.08,5,0.25,9202.8,UPI,Delivered,Delhi,Delhi,26,Other,4.0,Email Campaign,False,N/A,False,26-35,4.0,2023,4,2,High (2K-10K),False
ORD14623,CUST1052,PROD0377,2023-08-14,2023-08-17,Beauty,Fragrance,Fragrance - Model 317,10370.33,4,0.09,37748.0,Debit Card,Delivered,Mumbai,Maharashtra,65,Other,5.0,Social Media,True,N/A,False,56+,3.0,2023,8,3,Premium (10K+),False
ORD11289,CUST3532,PROD0389,2024-01-02,2024-01-10,Books,Fiction,Fiction - Model 641,1224.75,4,0.36,3135.36,Debit Card,Delivered,Surat,Gujarat,60,Male,3.0,Social Media,False,N/A,False,56+,8.0,2024,1,1,High (2K-10K),False
ORD12815,CUST1934,PROD0282,2024-01-01,2024-01-07,Beauty,Haircare,Haircare - Model 751,11585.82,4,0.07,43099.25,Debit Card,Cancelled,Chennai,Tamil Nadu,24,Female,4.0,Mobile App,True,N/A,False,18-25,6.0,2024,1,1,Premium (10K+),True
ORD11842,CUST2603,PROD0172,2023-04-25,2023-04-28,Home & Kitchen,Furniture,Furniture - Model 609,6619.1,4,0.1,23828.76,COD,Returned,Hyderabad,Telangana,59,Female,1.0,Mobile App,False,,False,56+,3.0,2023,4,2,Premium (10K+),False
ORD10449,CUST2223,PROD0227,2023-11-08,2023-11-16,Electronics,Tablets,Tablets - Model 688,1298.34,5,0.06,6102.2,UPI,Returned,Surat,Gujarat,55,Male,3.0,Email Campaign,True,,False,46-55,8.0,2023,11,4,High (2K-10K),False
ORD14159,CUST2181,PROD0127,2023-07-07,2023-07-09,Books,Comics,Comics - Model 764,8507.89,5,0.38,26374.46,Debit Card,Returned,Jaipur,Rajasthan,28,Male,4.0,Social Media,False,Defective,False,26-35,2.0,2023,7,3,Premium (10K+),False
ORD12655,CUST3919,PROD0121,2023-09-12,2023-09-21,Clothing,Jackets,Jackets - Model 747,6276.74,2,0.28,9038.51,COD,Delivered,Chennai,Tamil Nadu,30,Female,1.0,Social Media,False,N/A,False,26-35,9.0,2023,9,3,High (2K-10K),False
ORD11820,CUST2597,PROD0380,2024-05-18,,Books,Fiction,Fiction - Model 414,3125.02,1,0.09,2843.77,Credit Card,Delivered,Ahmedabad,Gujarat,43,Male,4.0,Website,True,N/A,False,36-45,,2024,5,2,High (2K-10K),False
ORD10958,CUST3575,PROD0396,2023-08-29,2023-09-08,Clothing,Men Shirts,Men Shirts - Model 533,2535.94,1,0.31,1749.8,Net Banking,Delivered,Surat,Gujarat,56,Other,4.0,Social Media,False,N/A,False,56+,10.0,2023,8,3,Medium (500-2K),False
ORD11793,CUST2416,PROD0200,2024-05-08,2024-05-14,Electronics,Headphones,Headphones - Model 826,10219.41,4,0.3,28614.35,Net Banking,Delivered,Bengaluru,Karnataka,29,Male,3.0,Referral,True,N/A,False,26-35,6.0,2024,5,2,Premium (10K+),False
ORD12119,CUST3571,PROD0511,2024-09-08,2024-09-09,Electronics,Headphones,Headphones - Model 341,13242.12,3,0.27,29000.24,Wallet,Delivered,Jaipur,Rajasthan,18,Male,5.0,Social Media,False,N/A,False,18-25,1.0,2024,9,3,Premium (10K+),False
ORD10654,CUST1417,PROD0292,2024-08-08,2024-08-12,Beauty,Wellness,Wellness - Model 936,6503.31,3,0.06,18339.33,Debit Card,Cancelled,Hyderabad,Telangana,34,Female,3.0,Social Media,True,N/A,False,26-35,4.0,2024,8,3,Premium (10K+),True
ORD14813,CUST3648,PROD0124,2023-03-21,,Toys,Board Games,Board Games - Model 430,7701.12,1,0.23,5929.86,COD,Delivered,Pune,Maharashtra,53,Male,5.0,Mobile App,False,N/A,False,46-55,,2023,3,1,High (2K-10K),False
ORD13986,CUST1809,PROD0267,2024-11-27,,Sports,Cycling,Cycling - Model 285,1475.65,2,0.21,2331.53,Credit Card,Delivered,Mumbai,Maharashtra,44,Female,5.0,Referral,True,N/A,False,36-45,,2024,11,4,High (2K-10K),False
ORD10331,CUST1787,PROD0377,2023-06-19,,Clothing,Dresses,Dresses - Model 326,11379.8,1,0.08,10469.42,Credit Card,Delivered,Delhi,Delhi,33,Male,3.0,Website,False,N/A,False,26-35,,2023,6,2,Premium (10K+),False
ORD11760,CUST1485,PROD0546,2024-03-30,2024-04-04,Toys,Action Figures,Action Figures - Model 539,6842.94,4,0.17,22718.56,Net Banking,Delivered,Ahmedabad,Gujarat,44,Other,4.0,Referral,False,N/A,False,36-45,5.0,2024,3,1,Premium (10K+),False
ORD13137,CUST3754,PROD0187,2024-08-13,,Books,Biography,Biography - Model 953,11081.87,5,0.27,40448.83,Net Banking,Shipped,Kolkata,West Bengal,26,Female,4.0,Social Media,False,N/A,False,26-35,,2024,8,3,Premium (10K+),False
ORD12837,CUST3823,PROD0398,2024-10-01,2024-10-05,Home & Kitchen,Decor,Decor - Model 371,721.42,4,0.05,2741.4,Debit Card,Processing,Jaipur,Rajasthan,57,Female,5.0,Mobile App,True,N/A,False,56+,4.0,2024,10,4,High (2K-10K),False
ORD14888,CUST3535,PROD0303,2023-07-19,2023-07-21,Toys,Board Games,Board Games - Model 164,428.96,1,0.29,304.56,Debit Card,Shipped,Chennai,Tamil Nadu,48,Male,5.0,Referral,True,N/A,False,46-55,2.0,2023,7,3,Low (<500),False
